OutputID	OutputName	OutputType	OutputTier	BuildingResourceTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
oceanic-marine-bio-extract-farm-t3	Marine Bio Extract Farm	BUILDING	3	1	60	Oceanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	36	Copper	33	Copper Wire	28	Chromite	26	Control Circuit	23						
oceanic-marine-bio-extract-farm-t4	Marine Bio Extract Farm	BUILDING	4	1	50	Oceanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	44	Copper	40	Copper Wire	34	Chromite	32	Control Circuit	28	Aerogel	21				
oceanic-marine-bio-extract-farm-t5	Marine Bio Extract Farm	BUILDING	5	1	40	Oceanic Planet	MUD;ONI;USTUR	Farm		Barrier Material	53	Copper	48	Copper Wire	41	Chromite	39	Control Circuit	34	Aerogel	26	Boron Composite	25		
volcanic-central-hub-t1	Central Hub	BUILDING	1			Volcanic Planet	MUD;ONI;USTUR	Infrastructure		Auto-Built															
volcanic-central-hub-t2	Central Hub	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	28	Barrier Material	27	Bio Stabilizer	22	Boron Composite	19								
volcanic-central-hub-t3	Central Hub	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	34	Barrier Material	33	Bio Stabilizer	27	Boron Composite	23	Aerogel	19						
volcanic-central-hub-t4	Central Hub	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	41	Barrier Material	40	Bio Stabilizer	33	Boron Composite	28	Aerogel	23	Assembly Control Matrix	17				
volcanic-central-hub-t5	Central Hub	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	50	Barrier Material	48	Bio Stabilizer	40	Boron Composite	34	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-cultivation-hub-t1	Cultivation Hub	BUILDING	1			Volcanic Planet	MUD;ONI;USTUR	Infrastructure		Auto-Built															
volcanic-cultivation-hub-t2	Cultivation Hub	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	28	Barrier Material	27	Bio Stabilizer	22	Boron Composite	19								
volcanic-cultivation-hub-t3	Cultivation Hub	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	34	Barrier Material	33	Bio Stabilizer	27	Boron Composite	23	Aerogel	19						
volcanic-cultivation-hub-t4	Cultivation Hub	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	41	Barrier Material	40	Bio Stabilizer	33	Boron Composite	28	Aerogel	23	Assembly Control Matrix	17				
volcanic-cultivation-hub-t5	Cultivation Hub	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	50	Barrier Material	48	Bio Stabilizer	40	Boron Composite	34	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-processing-hub-t1	Processing Hub	BUILDING	1		90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
volcanic-processing-hub-t2	Processing Hub	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Barrier Material	21	Bio Stabilizer	18	Boron Composite	15								
volcanic-processing-hub-t3	Processing Hub	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Barrier Material	26	Bio Stabilizer	22	Boron Composite	18	Aerogel	19						
volcanic-processing-hub-t4	Processing Hub	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Barrier Material	32	Bio Stabilizer	27	Boron Composite	22	Aerogel	23	Assembly Control Matrix	17				
volcanic-processing-hub-t5	Processing Hub	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Barrier Material	39	Bio Stabilizer	33	Boron Composite	27	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-extraction-hub-t1	Extraction Hub	BUILDING	1		90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
volcanic-extraction-hub-t2	Extraction Hub	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Barrier Material	21	Bio Stabilizer	18	Boron Composite	15								
volcanic-extraction-hub-t3	Extraction Hub	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Barrier Material	26	Bio Stabilizer	22	Boron Composite	18	Aerogel	19						
volcanic-extraction-hub-t4	Extraction Hub	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Barrier Material	32	Bio Stabilizer	27	Boron Composite	22	Aerogel	23	Assembly Control Matrix	17				
volcanic-extraction-hub-t5	Extraction Hub	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Barrier Material	39	Bio Stabilizer	33	Boron Composite	27	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-storage-hub-t1	Storage Hub	BUILDING	1		90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
volcanic-storage-hub-t2	Storage Hub	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Barrier Material	21	Bio Stabilizer	18	Boron Composite	15								
volcanic-storage-hub-t3	Storage Hub	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Barrier Material	26	Bio Stabilizer	22	Boron Composite	18	Aerogel	19						
volcanic-storage-hub-t4	Storage Hub	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Barrier Material	32	Bio Stabilizer	27	Boron Composite	22	Aerogel	23	Assembly Control Matrix	17				
volcanic-storage-hub-t5	Storage Hub	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Barrier Material	39	Bio Stabilizer	33	Boron Composite	27	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-farm-hub-t1	Farm Hub	BUILDING	1		90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
volcanic-farm-hub-t2	Farm Hub	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Barrier Material	21	Bio Stabilizer	18	Boron Composite	15								
volcanic-farm-hub-t3	Farm Hub	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Barrier Material	26	Bio Stabilizer	22	Boron Composite	18	Aerogel	19						
volcanic-farm-hub-t4	Farm Hub	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Barrier Material	32	Bio Stabilizer	27	Boron Composite	22	Aerogel	23	Assembly Control Matrix	17				
volcanic-farm-hub-t5	Farm Hub	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Barrier Material	39	Bio Stabilizer	33	Boron Composite	27	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-power-plant-t1	Power Plant	BUILDING	1		90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
volcanic-power-plant-t2	Power Plant	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Barrier Material	21	Bio Stabilizer	18	Boron Composite	15								
volcanic-power-plant-t3	Power Plant	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Barrier Material	26	Bio Stabilizer	22	Boron Composite	18	Aerogel	19						
volcanic-power-plant-t4	Power Plant	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Barrier Material	32	Bio Stabilizer	27	Boron Composite	22	Aerogel	23	Assembly Control Matrix	17				
volcanic-power-plant-t5	Power Plant	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Barrier Material	39	Bio Stabilizer	33	Boron Composite	27	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-crew-quarters-t1	Crew Quarters	BUILDING	1		90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Biomass	20	Carbon	15										
volcanic-crew-quarters-t2	Crew Quarters	BUILDING	2		135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Barrier Material	21	Bio Stabilizer	18	Boron Composite	15								
volcanic-crew-quarters-t3	Crew Quarters	BUILDING	3		180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Barrier Material	26	Bio Stabilizer	22	Boron Composite	18	Aerogel	19						
volcanic-crew-quarters-t4	Crew Quarters	BUILDING	4		270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Barrier Material	32	Bio Stabilizer	27	Boron Composite	22	Aerogel	23	Assembly Control Matrix	17				
volcanic-crew-quarters-t5	Crew Quarters	BUILDING	5		360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Barrier Material	39	Bio Stabilizer	33	Boron Composite	27	Aerogel	28	Assembly Control Matrix	21	Abyssal Energy Core	21		
volcanic-copper-processor-t1	Copper Processor	BUILDING	1	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-copper-processor-t2	Copper Processor	BUILDING	2	1	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Barrier Material	21								
volcanic-copper-processor-t3	Copper Processor	BUILDING	3	1	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Barrier Material	26	Cryogenic Catalyst	23						
volcanic-copper-processor-t4	Copper Processor	BUILDING	4	1	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Barrier Material	32	Cryogenic Catalyst	28	Advanced Sensor Grid	23				
volcanic-copper-processor-t5	Copper Processor	BUILDING	5	1	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Barrier Material	39	Cryogenic Catalyst	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-osmium-processor-t1	Osmium Processor	BUILDING	1	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-osmium-processor-t2	Osmium Processor	BUILDING	2	1	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Barrier Material	21								
volcanic-osmium-processor-t3	Osmium Processor	BUILDING	3	1	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Barrier Material	26	Cryogenic Catalyst	23						
volcanic-osmium-processor-t4	Osmium Processor	BUILDING	4	1	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Barrier Material	32	Cryogenic Catalyst	28	Advanced Sensor Grid	23				
volcanic-osmium-processor-t5	Osmium Processor	BUILDING	5	1	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Barrier Material	39	Cryogenic Catalyst	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-rhenium-processor-t1	Rhenium Processor	BUILDING	1	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-rhenium-processor-t2	Rhenium Processor	BUILDING	2	1	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Barrier Material	21								
volcanic-rhenium-processor-t3	Rhenium Processor	BUILDING	3	1	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Barrier Material	26	Cryogenic Catalyst	23						
volcanic-rhenium-processor-t4	Rhenium Processor	BUILDING	4	1	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Barrier Material	32	Cryogenic Catalyst	28	Advanced Sensor Grid	23				
volcanic-rhenium-processor-t5	Rhenium Processor	BUILDING	5	1	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Barrier Material	39	Cryogenic Catalyst	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-tantalum-processor-t1	Tantalum Processor	BUILDING	1	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-tantalum-processor-t2	Tantalum Processor	BUILDING	2	1	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Barrier Material	21								
volcanic-tantalum-processor-t3	Tantalum Processor	BUILDING	3	1	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Barrier Material	26	Cryogenic Catalyst	23						
volcanic-tantalum-processor-t4	Tantalum Processor	BUILDING	4	1	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Barrier Material	32	Cryogenic Catalyst	28	Advanced Sensor Grid	23				
volcanic-tantalum-processor-t5	Tantalum Processor	BUILDING	5	1	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Barrier Material	39	Cryogenic Catalyst	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-tin-processor-t1	Tin Processor	BUILDING	1	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-tin-processor-t2	Tin Processor	BUILDING	2	1	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Barrier Material	21								
volcanic-tin-processor-t3	Tin Processor	BUILDING	3	1	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Barrier Material	26	Cryogenic Catalyst	23						
volcanic-tin-processor-t4	Tin Processor	BUILDING	4	1	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Barrier Material	32	Cryogenic Catalyst	28	Advanced Sensor Grid	23				
volcanic-tin-processor-t5	Tin Processor	BUILDING	5	1	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Barrier Material	39	Cryogenic Catalyst	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-zinc-processor-t1	Zinc Processor	BUILDING	1	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-zinc-processor-t2	Zinc Processor	BUILDING	2	1	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Barrier Material	21								
volcanic-zinc-processor-t3	Zinc Processor	BUILDING	3	1	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Barrier Material	26	Cryogenic Catalyst	23						
volcanic-zinc-processor-t4	Zinc Processor	BUILDING	4	1	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Barrier Material	32	Cryogenic Catalyst	28	Advanced Sensor Grid	23				
volcanic-zinc-processor-t5	Zinc Processor	BUILDING	5	1	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Barrier Material	39	Cryogenic Catalyst	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-hafnium-processor-t1	Hafnium Processor	BUILDING	1	2	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Biomass	20	Carbon	15										
volcanic-hafnium-processor-t2	Hafnium Processor	BUILDING	2	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Biomass	24	Carbon	18	Advanced Sensor Grid	19								
volcanic-hafnium-processor-t3	Hafnium Processor	BUILDING	3	2	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	36	Biomass	29	Carbon	22	Advanced Sensor Grid	23	Barrier Material	23						
volcanic-hafnium-processor-t4	Hafnium Processor	BUILDING	4	2	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	44	Biomass	35	Carbon	27	Advanced Sensor Grid	28	Barrier Material	28	Aerogel	21				
volcanic-hafnium-processor-t5	Hafnium Processor	BUILDING	5	2	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	53	Biomass	42	Carbon	33	Advanced Sensor Grid	34	Barrier Material	34	Aerogel	26	Bio Stabilizer	25		
volcanic-arco-extractor-t1	Arco Extractor	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-arco-extractor-t2	Arco Extractor	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-arco-extractor-t3	Arco Extractor	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
volcanic-arco-extractor-t4	Arco Extractor	BUILDING	4	1	50	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	44	Cryogenic Catalyst	40	Energy Burst Controller	34	Energy Cells	32	Energy Modulator	28	Advanced Sensor Grid	23				
volcanic-arco-extractor-t5	Arco Extractor	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-carbon-extractor-t1	Carbon Extractor	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-carbon-extractor-t2	Carbon Extractor	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-carbon-extractor-t3	Carbon Extractor	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
volcanic-carbon-extractor-t4	Carbon Extractor	BUILDING	4	1	50	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	44	Cryogenic Catalyst	40	Energy Burst Controller	34	Energy Cells	32	Energy Modulator	28	Advanced Sensor Grid	23				
volcanic-carbon-extractor-t5	Carbon Extractor	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-copper-ore-extractor-t1	Copper Ore Extractor	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-copper-ore-extractor-t2	Copper Ore Extractor	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-copper-ore-extractor-t3	Copper Ore Extractor	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
volcanic-copper-ore-extractor-t4	Copper Ore Extractor	BUILDING	4	1	50	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	44	Cryogenic Catalyst	40	Energy Burst Controller	34	Energy Cells	32	Energy Modulator	28	Advanced Sensor Grid	23				
volcanic-copper-ore-extractor-t5	Copper Ore Extractor	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-germanium-extractor-t1	Germanium Extractor	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-germanium-extractor-t2	Germanium Extractor	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-germanium-extractor-t3	Germanium Extractor	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
volcanic-germanium-extractor-t4	Germanium Extractor	BUILDING	4	1	50	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	44	Cryogenic Catalyst	40	Energy Burst Controller	34	Energy Cells	32	Energy Modulator	28	Advanced Sensor Grid	23				
volcanic-germanium-extractor-t5	Germanium Extractor	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-hydrogen-extractor-t1	Hydrogen Extractor	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-hydrogen-extractor-t2	Hydrogen Extractor	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-hydrogen-extractor-t3	Hydrogen Extractor	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
volcanic-hydrogen-extractor-t4	Hydrogen Extractor	BUILDING	4	1	50	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	44	Cryogenic Catalyst	40	Energy Burst Controller	34	Energy Cells	32	Energy Modulator	28	Advanced Sensor Grid	23				
volcanic-hydrogen-extractor-t5	Hydrogen Extractor	BUILDING	5	1	40	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	53	Cryogenic Catalyst	48	Energy Burst Controller	41	Energy Cells	39	Energy Modulator	34	Advanced Sensor Grid	28	Aerogel	23		
volcanic-lumanite-extractor-t1	Lumanite Extractor	BUILDING	1	1	90	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	25	Cryogenic Catalyst	22	Energy Burst Controller	19										
volcanic-lumanite-extractor-t2	Lumanite Extractor	BUILDING	2	1	75	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	30	Cryogenic Catalyst	27	Energy Burst Controller	23	Energy Cells	21								
volcanic-lumanite-extractor-t3	Lumanite Extractor	BUILDING	3	1	60	Volcanic Planet	MUD;ONI;USTUR	Extraction		Barrier Material	36	Cryogenic Catalyst	33	Energy Burst Controller	28	Energy Cells	26	Energy Modulator	23						
